2010.01.04,2375,0.00%
2009.12.30,2370,0.00%
2009.12.29,2370,0.00%
2009.12.28,2380,0.00%
2009.12.24,2405,0.00%
2009.12.23,2385,0.00%
2009.12.22,2420,0.00%
2009.12.21,2380,0.00%
2009.12.18,2340,0.00%
2009.12.17,2350,0.00%
2009.12.16,2340,0.00%
2009.12.15,2350,0.00%
2009.12.14,2375,0.00%
2009.12.11,2315,0.00%
2009.12.10,2270,0.00%
2009.12.09,2280,0.00%
2009.12.08,2285,0.00%
2009.12.07,2275,0.00%
2009.12.04,2250,0.00%
2009.12.03,2305,0.00%
2009.12.02,2275,0.00%
2009.12.01,2290,0.00%
2009.11.30,2255,0.00%
2009.11.27,2275,0.00%
2009.11.26,2340,0.00%
2009.11.25,2300,0.00%
2009.11.24,2340,0.00%
2009.11.23,2360,0.00%
2009.11.20,2365,0.00%
2009.11.19,2350,0.00%
2009.11.18,2330,0.02%
2009.11.17,2350,0.06%
2009.11.16,2360,0.16%
2009.11.13,2355,0.29%
2009.11.12,2375,0.28%
2009.11.11,2380,0.24%
2009.11.10,2305,0.27%
2009.11.09,2290,0.27%
2009.11.06,2290,0.27%
2009.11.05,2290,0.28%
2009.11.04,2265,0.26%
2009.11.03,2255,0.23%
2009.11.02,2320,0.27%
2009.10.30,2330,0.28%
2009.10.29,2280,0.23%
2009.10.28,2285,0.31%
2009.10.27,2450,0.44%
2009.10.26,2480,0.36%
2009.10.23,2385,0.35%
2009.10.22,2390,0.33%
2009.10.21,2460,0.33%
2009.10.20,2430,0.29%
2009.10.19,2395,0.26%
2009.10.16,2405,0.30%
2009.10.15,2400,0.31%
2009.10.14,2400,0.30%
2009.10.13,2405,0.25%
2009.10.12,2430,0.25%
2009.10.09,2410,0.22%
2009.10.08,2410,0.18%
2009.10.07,2415,0.15%
2009.10.06,2445,0.17%
2009.10.05,2285,0.22%
2009.10.01,2390,0.17%
2009.09.30,2420,0.19%
2009.09.29,2465,0.09%
2009.09.28,2445,0.10%
2009.09.25,2545,0.09%
2009.09.24,2545,0.07%
2009.09.23,2580,0.08%
2009.09.22,2705,0.16%
2009.09.21,2700,0.20%
2009.09.18,2560,0.17%
2009.09.17,2685,0.40%
2009.09.16,2595,0.41%
2009.09.15,2555,0.28%
2009.09.14,2535,0.02%
2009.09.11,2660,0.10%
2009.09.10,2625,0.09%
2009.09.09,2690,0.05%
2009.09.08,2960,0.07%
2009.09.07,2745,0.02%
2009.09.04,2725,0.00%
2009.09.03,2795,0.03%
2009.09.02,2900,0.00%
2009.09.01,3135,0.02%
2009.08.31,2730,0.01%
2009.08.28,3105,0.00%
2009.08.27,2700,0.01%
2009.08.26,2485,0.01%
2009.08.25,2460,0.00%
2009.08.24,2670,0.00%
2009.08.21,2770,0.00%
2009.08.20,2805,0.00%
2009.08.19,2440,0.00%
2009.08.18,2450,0.00%
2009.08.17,2320,0.00%
2009.08.14,2315,0.01%
2009.08.13,2255,0.02%
2009.08.12,2250,0.02%
2009.08.11,2230,0.02%
2009.08.10,2275,0.01%
2009.08.07,2270,0.01%
2009.08.06,2250,0.00%
2009.08.05,2250,0.02%
2009.08.04,2275,0.03%
2009.08.03,2245,0.02%
2009.07.31,2270,0.03%
2009.07.30,2235,0.03%
2009.07.29,2245,0.01%
2009.07.28,2295,0.00%
2009.07.27,2320,0.01%
2009.07.24,2330,0.01%
2009.07.23,2305,0.00%
2009.07.22,2310,0.00%
2009.07.21,2325,0.00%
2009.07.20,2335,0.00%
2009.07.17,2330,0.00%
2009.07.16,2335,0.00%
2009.07.15,2600,0.00%
2009.07.14,2425,0.19%
2009.07.13,2350,0.36%
2009.07.10,2410,0.51%
2009.07.09,2410,0.57%
2009.07.08,2185,0.61%
2009.07.07,2225,0.63%
2009.07.06,2165,0.63%
2009.07.03,2160,0.62%
2009.07.02,2145,0.58%
2009.07.01,2150,0.55%
2009.06.30,2150,0.56%
2009.06.29,2165,0.56%
2009.06.26,2165,0.54%
2009.06.25,2145,0.49%
2009.06.24,2180,0.45%
2009.06.23,2240,0.47%
2009.06.22,2240,0.44%
2009.06.19,2310,0.45%
2009.06.18,2235,0.42%
2009.06.17,2300,0.38%
2009.06.16,2395,0.44%
2009.06.15,2405,0.44%
2009.06.12,2420,0.48%
2009.06.11,2420,0.45%
2009.06.10,2435,0.42%
2009.06.09,2425,0.45%
2009.06.08,2425,0.44%
2009.06.05,2400,0.33%
2009.06.04,2420,0.33%
2009.06.03,2415,0.37%
2009.06.02,2445,0.35%
2009.06.01,2455,0.31%
2009.05.29,2430,0.28%
2009.05.28,2395,0.25%
2009.05.27,2510,0.31%
2009.05.26,2550,0.37%
2009.05.25,2555,0.22%
2009.05.22,2710,0.00%
2009.05.21,2800,0.00%
2009.05.20,2830,0.00%
2009.05.19,3075,0.04%
2009.05.18,2675,0.01%
2009.05.15,2550,0.00%
2009.05.14,2505,0.04%
2009.05.13,2510,0.02%
2009.05.12,2510,0.00%
2009.05.11,2580,0.00%
2009.05.08,2605,0.00%
2009.05.07,2540,0.02%
2009.05.06,2625,0.00%
2009.05.04,2450,0.00%
2009.04.30,2460,0.00%
2009.04.29,2440,0.04%
2009.04.28,2395,0.00%
2009.04.27,2550,0.00%
2009.04.24,2500,0.00%
2009.04.23,2270,0.00%
2009.04.22,2330,0.01%
2009.04.21,2270,0.03%
2009.04.20,2285,0.03%
2009.04.17,2255,0.01%
2009.04.16,2340,0.02%
2009.04.15,2245,0.00%
2009.04.14,2350,0.00%
2009.04.13,2375,0.03%
2009.04.10,2370,0.02%
2009.04.09,2235,0.02%
2009.04.08,2195,0.01%
2009.04.07,2160,0.01%
2009.04.06,2090,0.01%
2009.04.03,2095,0.00%
2009.04.02,2075,0.02%
2009.04.01,2040,0.02%
2009.03.31,2035,0.01%
2009.03.30,2025,0.00%
2009.03.27,2070,0.00%
2009.03.26,2065,0.00%
2009.03.25,2080,0.00%
2009.03.24,1990,0.00%
2009.03.23,1975,0.03%
2009.03.20,1960,0.03%
2009.03.19,1935,0.01%
2009.03.18,1940,0.00%
2009.03.17,1935,0.00%
2009.03.16,2100,0.00%
2009.03.13,2050,0.03%
2009.03.12,1925,0.00%
2009.03.11,1935,0.02%
2009.03.10,1915,0.03%
2009.03.09,1930,0.03%
2009.03.06,1950,0.10%
2009.03.05,1905,0.01%
2009.03.04,1900,0.06%
2009.03.03,1760,0.07%
2009.03.02,1855,0.05%
2009.02.27,2060,0.04%
2009.02.26,2000,0.02%
2009.02.25,2150,0.01%
2009.02.24,2195,0.02%
2009.02.23,2150,0.03%
2009.02.20,2190,0.00%
2009.02.19,2360,0.00%
2009.02.18,2125,0.02%
2009.02.17,2095,0.01%
2009.02.16,2330,0.00%
2009.02.13,2300,0.00%
2009.02.12,2270,0.00%
2009.02.11,2405,0.00%
2009.02.10,2300,0.00%
2009.02.09,2000,0.00%
2009.02.06,1860,0.00%
2009.02.05,1905,0.00%
2009.02.04,1850,0.00%
2009.02.03,1735,0.00%
2009.02.02,1700,0.00%
2009.01.30,1700,0.00%
2009.01.29,1730,0.00%
2009.01.28,1730,0.00%
2009.01.23,1735,0.00%
2009.01.22,1750,0.00%
2009.01.21,1765,0.00%
2009.01.20,1755,0.00%
2009.01.19,1750,0.00%
2009.01.16,1755,0.00%
2009.01.15,1750,0.00%
2009.01.14,1765,0.00%
2009.01.13,1790,0.00%
2009.01.12,1775,0.00%
2009.01.09,1760,0.00%
2009.01.08,1785,0.00%
2009.01.07,1770,0.00%
2009.01.06,1770,0.00%
2009.01.05,1775,0.00%
2009.01.02,1765,0.00%
2008.12.30,1770,0.00%
2008.12.29,1835,0.00%
2008.12.26,1840,0.00%
2008.12.24,1950,0.00%
2008.12.23,1900,0.00%
2008.12.22,1995,0.00%
2008.12.19,2000,0.00%
2008.12.18,1975,0.00%
2008.12.17,2000,0.00%
2008.12.16,1870,0.00%
2008.12.15,1805,0.00%
2008.12.12,1770,0.00%
2008.12.11,1800,0.00%
2008.12.10,1790,0.00%
2008.12.09,1825,0.00%
2008.12.08,1790,0.00%
2008.12.05,1800,0.00%
2008.12.04,1700,0.00%
2008.12.03,1850,0.00%
2008.12.02,1715,0.00%
2008.12.01,1835,0.00%
2008.11.28,1830,0.00%
2008.11.27,1750,0.00%
2008.11.26,1995,0.00%
2008.11.25,2000,0.00%
2008.11.24,1900,0.00%
2008.11.21,1900,0.00%
2008.11.20,1850,0.00%
2008.11.19,1805,0.00%
2008.11.18,1910,0.00%
2008.11.17,1945,0.00%
2008.11.14,1815,0.00%
2008.11.13,1600,0.05%
2008.11.12,1880,0.05%
2008.11.11,1765,0.05%
2008.11.10,1890,0.05%
2008.11.07,1990,0.05%
2008.11.06,1750,0.05%
2008.11.05,1770,0.05%
2008.11.04,1790,0.05%
2008.11.03,1690,0.05%
2008.10.31,1500,0.05%
2008.10.30,1340,0.05%
2008.10.29,1170,0.05%
2008.10.28,1105,0.05%
2008.10.27,1150,0.05%
2008.10.24,1320,0.05%
2008.10.23,1480,0.05%
2008.10.22,1590,0.05%
2008.10.21,1645,0.05%
2008.10.20,1740,0.05%
2008.10.17,1730,0.05%
2008.10.16,1755,0.05%
2008.10.15,1935,0.05%
2008.10.14,2015,0.05%
2008.10.13,1900,0.05%
2008.10.10,1770,0.05%
2008.10.09,1950,0.05%
2008.10.08,2045,0.05%
2008.10.07,2100,0.05%
2008.10.06,2000,0.05%
2008.10.02,2215,0.05%
2008.10.01,2325,0.05%
2008.09.30,2255,0.05%
2008.09.29,2370,0.05%
2008.09.26,2370,0.05%
2008.09.25,2375,0.05%
2008.09.24,2430,0.05%
2008.09.23,2390,0.05%
2008.09.22,2540,0.05%
2008.09.19,2565,0.05%
2008.09.18,2480,0.05%
2008.09.17,2675,0.05%
2008.09.16,2500,0.05%
2008.09.12,2750,0.05%
2008.09.11,2825,0.05%
2008.09.10,2850,0.05%
2008.09.09,2860,0.05%
2008.09.08,2855,0.05%
2008.09.05,2750,0.05%
2008.09.04,2715,0.05%
2008.09.03,2690,0.05%
2008.09.02,2670,0.05%
2008.09.01,2650,0.05%
2008.08.29,2800,0.05%
2008.08.28,2720,0.05%
2008.08.27,2700,0.05%
2008.08.26,2705,0.05%
2008.08.25,2750,0.05%
2008.08.22,2795,0.05%
2008.08.21,2840,0.05%
2008.08.20,2840,0.05%
2008.08.19,2845,0.05%
2008.08.18,2940,0.05%
2008.08.14,2950,0.05%
2008.08.13,2950,0.05%
2008.08.12,2975,0.05%
2008.08.11,2935,0.05%
2008.08.08,2880,0.05%
2008.08.07,2985,0.05%
2008.08.06,2940,0.05%
2008.08.05,2875,0.05%
2008.08.04,2875,0.05%
2008.08.01,2930,0.05%
2008.07.31,2940,0.05%
2008.07.30,2910,0.05%
2008.07.29,2885,0.05%
2008.07.28,2965,0.05%
2008.07.25,2925,0.05%
2008.07.24,2970,0.05%
2008.07.23,2950,0.05%
2008.07.22,2950,0.05%
2008.07.21,2965,0.05%
2008.07.18,3025,0.05%
2008.07.17,3000,0.05%
2008.07.16,2955,0.05%
2008.07.15,3025,0.05%
2008.07.14,3030,0.05%
2008.07.11,3060,0.05%
2008.07.10,3000,0.07%
2008.07.09,3085,0.06%
2008.07.08,3080,0.06%
2008.07.07,3150,0.07%
2008.07.04,3115,0.08%
2008.07.03,2925,0.08%
2008.07.02,2945,0.08%
2008.07.01,3025,0.10%
2008.06.30,3065,0.10%
2008.06.27,3115,0.09%
2008.06.26,3120,0.09%
2008.06.25,3175,0.09%
2008.06.24,3125,0.09%
2008.06.23,3235,0.09%
2008.06.20,3150,0.10%
2008.06.19,2980,0.10%
2008.06.18,2950,0.11%
2008.06.17,2920,0.11%
2008.06.16,2950,0.09%
2008.06.13,3015,0.09%
2008.06.12,3020,0.16%
2008.06.11,3050,0.16%
2008.06.10,3015,0.16%
2008.06.09,3060,0.14%
2008.06.05,3100,0.14%
2008.06.04,3090,0.14%
2008.06.03,3085,0.18%
2008.06.02,3080,0.14%
2008.05.30,3065,0.15%
2008.05.29,3155,0.11%
2008.05.28,3370,0.07%
2008.05.27,3205,0.11%
2008.05.26,3205,0.06%
2008.05.23,3080,0.05%
2008.05.22,3160,0.09%
2008.05.21,3160,0.05%
2008.05.20,3135,0.05%
2008.05.19,3070,0.06%
2008.05.16,3160,0.05%
2008.05.15,3285,0.05%
2008.05.14,3410,0.05%
2008.05.13,3790,0.05%
2008.05.09,3805,0.05%
2008.05.08,4270,0.05%
2008.05.07,4125,0.05%
2008.05.06,3590,0.05%
2008.05.02,3125,0.05%
2008.04.30,3015,0.05%
2008.04.29,2960,0.05%
2008.04.28,2950,0.05%
2008.04.25,2965,0.05%
2008.04.24,2920,0.05%
2008.04.23,2910,0.05%
2008.04.22,2905,0.05%
2008.04.21,2945,0.05%
2008.04.18,2930,0.05%
2008.04.17,2935,0.06%
2008.04.16,2965,0.05%
2008.04.15,2955,0.06%
2008.04.14,2925,0.05%
2008.04.11,2930,0.07%
2008.04.10,2940,0.07%
2008.04.08,2925,0.06%
2008.04.07,3010,0.07%
2008.04.04,3085,0.05%
2008.04.03,3005,0.05%
2008.04.02,2985,0.05%
2008.04.01,2985,0.05%
2008.03.31,3095,0.05%
2008.03.28,3090,0.06%
2008.03.27,3140,0.06%
2008.03.26,3065,0.05%
2008.03.25,2965,0.05%
2008.03.24,2985,0.05%
2008.03.21,2970,0.05%
2008.03.20,2980,0.05%
2008.03.19,3000,0.05%
2008.03.18,2990,0.05%
2008.03.17,3020,0.05%
2008.03.14,3185,0.05%
2008.03.13,3180,0.05%
2008.03.12,3225,0.06%
2008.03.11,3220,0.07%
2008.03.10,3190,0.06%
2008.03.07,3415,0.05%
2008.03.06,3530,0.05%
2008.03.05,3590,0.05%
2008.03.04,3640,0.05%
2008.03.03,3650,0.05%
2008.02.29,4280,0.05%
2008.02.28,4370,0.24%
2008.02.27,3800,0.05%
2008.02.26,3690,0.05%
2008.02.25,3640,0.05%
2008.02.22,3455,0.05%
2008.02.21,3420,0.05%
2008.02.20,3450,0.05%
2008.02.19,3425,0.05%
2008.02.18,3420,0.05%
2008.02.15,3375,0.05%
2008.02.14,3460,0.05%
2008.02.13,3470,0.05%
2008.02.12,3450,0.05%
2008.02.11,3400,0.05%
2008.02.05,3435,0.05%
2008.02.04,3380,0.05%
2008.02.01,3380,0.05%
2008.01.31,3395,0.05%
2008.01.30,3400,0.05%
2008.01.29,3400,0.05%
2008.01.28,3350,0.05%
2008.01.25,3430,0.05%
2008.01.24,3355,0.05%
2008.01.23,3255,0.05%
2008.01.22,3240,0.05%
2008.01.21,3595,0.05%
2008.01.18,3595,0.05%
2008.01.17,3515,0.05%
2008.01.16,3540,0.05%
2008.01.15,3520,0.05%
2008.01.14,3690,0.05%
2008.01.11,3700,0.05%
2008.01.10,3785,0.05%
2008.01.09,3860,0.05%
2008.01.08,3960,0.05%
2008.01.07,4005,0.05%
2008.01.04,4060,0.05%
2008.01.03,4080,0.05%
2008.01.02,4115,0.05%
2007.12.28,3970,0.05%
2007.12.27,4035,0.05%
2007.12.26,3985,0.05%
2007.12.24,3935,0.05%
2007.12.21,3885,0.05%
2007.12.20,3870,0.05%
2007.12.18,3865,0.05%
2007.12.17,3830,0.05%
2007.12.14,3800,0.05%
2007.12.13,3780,0.05%
2007.12.12,3755,0.05%
2007.12.11,3760,0.05%
2007.12.10,3725,0.05%
2007.12.07,3755,0.05%
2007.12.06,3755,0.05%
2007.12.05,3795,0.05%
2007.12.04,3800,0.05%
2007.12.03,3810,0.05%
2007.11.30,3770,0.05%
2007.11.29,3830,0.05%
2007.11.28,3785,0.05%
2007.11.27,3750,0.05%
2007.11.26,3840,0.05%
2007.11.23,3765,0.05%
2007.11.22,3830,0.05%
2007.11.21,3895,0.05%
2007.11.20,3900,0.05%
2007.11.19,3940,0.05%
2007.11.16,3950,0.05%
2007.11.15,3935,0.05%
2007.11.14,3935,0.05%
2007.11.13,3880,0.05%
2007.11.12,3845,0.05%
2007.11.09,3875,0.05%
2007.11.08,3870,0.05%
2007.11.07,3900,0.05%
2007.11.06,4005,0.05%
2007.11.05,3980,0.05%
2007.11.02,3815,0.05%
2007.11.01,3850,0.05%
2007.10.31,3930,0.05%
2007.10.30,3995,0.05%
2007.10.29,3980,0.05%
2007.10.26,3940,0.05%
2007.10.25,3900,0.05%
2007.10.24,3855,0.05%
2007.10.23,3930,0.05%
2007.10.22,3810,0.05%
2007.10.19,3920,0.05%
2007.10.18,3960,0.05%
2007.10.17,3950,0.05%
2007.10.16,4050,0.05%
2007.10.15,4085,0.05%
2007.10.12,4110,0.05%
2007.10.11,4110,0.05%
2007.10.10,4075,0.05%
2007.10.09,4020,0.05%
2007.10.08,4050,0.05%
2007.10.05,4045,0.05%
2007.10.04,4115,0.05%
2007.10.02,4110,0.05%
2007.10.01,4100,0.05%
2007.09.28,4195,0.05%
2007.09.27,4190,0.05%
2007.09.21,4200,0.05%
2007.09.20,4195,0.05%
2007.09.19,4210,0.05%
2007.09.18,4220,0.05%
2007.09.17,4240,0.05%
2007.09.14,4200,0.05%
2007.09.13,4215,0.05%
2007.09.12,4255,0.05%
2007.09.11,4250,0.07%
2007.09.10,4285,0.07%
2007.09.07,4350,0.07%
2007.09.06,4340,0.09%
2007.09.05,4345,0.11%
2007.09.04,4210,0.13%
2007.09.03,4180,0.14%
2007.08.31,4290,0.15%
2007.08.30,4090,0.17%
2007.08.29,4050,0.18%
2007.08.28,4160,0.18%
2007.08.27,4070,0.16%
2007.08.24,4100,0.17%
2007.08.23,4095,0.15%
2007.08.22,4055,0.15%
2007.08.21,3965,0.15%
2007.08.20,4000,0.13%
2007.08.17,3805,0.08%
2007.08.16,3785,0.05%
2007.08.14,4110,0.05%
2007.08.13,4190,0.05%
2007.08.10,4220,0.05%
2007.08.09,4280,0.05%
2007.08.08,4275,0.05%
2007.08.07,4265,0.05%
2007.08.06,4260,0.06%
2007.08.03,4390,0.05%
2007.08.02,4415,0.05%
2007.08.01,4415,0.07%
2007.07.31,4550,0.07%
2007.07.30,4470,0.05%
2007.07.27,4535,0.05%
2007.07.26,4555,0.10%
2007.07.25,4440,0.07%
2007.07.24,4435,0.05%
2007.07.23,4455,0.05%
2007.07.20,4520,0.05%
2007.07.19,4595,0.05%
2007.07.18,4600,0.05%
2007.07.16,4550,0.05%
2007.07.13,4630,0.05%
2007.07.12,4600,0.14%
2007.07.11,4595,0.15%
2007.07.10,4625,0.15%
2007.07.09,4440,0.07%
2007.07.06,4475,0.05%
2007.07.05,4570,0.05%
2007.07.04,4650,0.05%
2007.07.03,4540,0.05%
2007.07.02,4655,0.05%
2007.06.29,4515,0.05%
2007.06.28,4470,0.05%
2007.06.27,4370,0.05%
2007.06.26,4470,0.05%
2007.06.25,4705,0.05%
2007.06.22,4750,0.05%
2007.06.21,4545,0.05%
2007.06.20,4380,0.05%
2007.06.19,4400,0.05%
2007.06.18,4510,0.05%
2007.06.15,4425,0.05%
2007.06.14,4315,0.05%
2007.06.13,4300,0.05%
2007.06.12,4290,0.05%
2007.06.11,4205,0.05%
2007.06.08,4170,0.05%
2007.06.07,4210,0.05%
2007.06.05,4175,0.05%
2007.06.04,4300,0.05%
2007.06.01,4400,0.05%
2007.05.31,4500,0.05%
2007.05.30,4410,0.05%
2007.05.29,4400,0.05%
2007.05.28,4450,0.05%
2007.05.25,4240,0.05%
2007.05.23,4240,0.05%
2007.05.22,4220,0.05%
2007.05.21,4215,0.05%
2007.05.18,4245,0.05%
2007.05.17,4200,0.05%
2007.05.16,4140,0.05%
2007.05.15,4170,0.05%
2007.05.14,4065,0.05%
2007.05.11,4120,0.05%
2007.05.10,4250,0.05%
2007.05.09,4280,0.05%
2007.05.08,4160,0.05%
2007.05.07,4135,0.05%
2007.05.04,4160,0.05%
2007.05.03,4185,0.05%
2007.05.02,4180,0.05%
2007.04.30,4115,0.05%
2007.04.27,4040,0.05%
2007.04.26,3990,0.05%
2007.04.25,4000,0.05%
2007.04.24,4055,0.05%
2007.04.23,4215,0.05%
2007.04.20,4270,0.05%
2007.04.19,4295,0.05%
2007.04.18,4400,0.05%
2007.04.17,4415,0.05%
2007.04.16,4410,0.00%
2007.04.13,4380,0.00%
2007.04.12,4455,0.00%
2007.04.11,4405,0.00%
2007.04.10,4370,0.00%
2007.04.09,4380,0.00%
2007.04.06,4460,0.00%
2007.04.05,4500,0.00%
2007.04.04,4390,0.00%
2007.04.03,4420,0.00%
2007.04.02,4520,0.00%
2007.03.30,4480,0.00%
2007.03.29,4445,0.00%
2007.03.28,4520,0.00%
2007.03.27,4800,0.00%
2007.03.26,4645,0.00%
2007.03.23,4650,0.00%
2007.03.22,4770,0.00%
2007.03.21,4775,0.00%
2007.03.20,4910,0.00%
2007.03.19,4715,0.00%
2007.03.16,4650,0.00%
2007.03.15,4515,0.00%
2007.03.14,4455,0.00%
2007.03.13,4630,0.00%
2007.03.12,4645,0.00%
2007.03.09,4720,0.00%
2007.03.08,4605,0.00%
2007.03.07,4340,0.00%
2007.03.06,4360,0.00%
2007.03.05,4200,0.00%
2007.03.02,4565,0.00%
2007.02.28,4670,0.00%
2007.02.27,4765,0.00%
2007.02.26,4685,0.00%
2007.02.23,4935,0.00%
2007.02.22,5370,0.00%
2007.02.21,5190,0.00%
2007.02.20,5160,0.00%
2007.02.16,5220,0.00%
2007.02.15,5310,0.00%
2007.02.14,5520,0.00%
2007.02.13,5460,0.00%
2007.02.12,5590,0.00%
2007.02.09,5450,0.00%
2007.02.08,4960,0.00%
2007.02.07,5190,0.00%
2007.02.06,5450,0.00%
2007.02.05,5460,0.00%
2007.02.02,5300,0.00%
2007.02.01,5190,0.00%
2007.01.31,5070,0.00%
2007.01.30,4855,0.00%
2007.01.29,4900,0.00%
2007.01.26,4590,0.00%
2007.01.25,4440,0.00%
2007.01.24,4430,0.00%
2007.01.23,4465,0.00%
2007.01.22,4110,0.00%
2007.01.19,4100,0.00%
2007.01.18,4145,0.00%
2007.01.17,4030,0.00%
2007.01.16,4140,0.00%
2007.01.15,4240,0.00%
2007.01.12,4280,0.00%
2007.01.11,4300,0.00%
2007.01.10,4245,0.00%
2007.01.09,4120,0.00%
2007.01.08,4170,0.00%
2007.01.05,3985,0.00%
2007.01.04,3880,0.00%
2007.01.03,3790,0.00%
2007.01.02,3875,0.00%
2006.12.28,3850,0.00%
2006.12.27,3820,0.00%
2006.12.26,3820,0.00%
2006.12.22,3850,0.00%
2006.12.21,3810,0.00%
2006.12.20,3755,0.00%
2006.12.19,3680,0.00%
2006.12.18,3745,0.00%
2006.12.15,3690,0.00%
2006.12.14,3610,0.00%
2006.12.13,3605,0.00%
2006.12.12,3650,0.00%
2006.12.11,3800,0.00%
2006.12.08,3690,0.00%
2006.12.07,3770,0.00%
2006.12.06,3750,0.00%
2006.12.05,3800,0.00%
2006.12.04,3785,0.00%
2006.12.01,4100,0.00%
2006.11.30,4090,0.00%
2006.11.29,4245,0.00%
2006.11.28,4425,0.00%
2006.11.27,4830,0.00%
